Join_Count,dist_nearest_Den,TARGET_FID,Join_Count_1,dist_nearest_nwm,TARGET_FID_1,Station,FEWS_ID,Site_Type,Tip_Bucket,Stage_Level,Float_Switch,Latitude,Longitude,Elevation,USGS_Partner_Gage,feature_id,name,strm_order,huc6,nwm_vers,high_water,rf_50_0_17,rf_25_0_17,rf_10_0_17,rf_5_0_17c,rf_2_0_17c,geom_Lengt,IDInt,arcid,GridID,Shape_Leng,OrigLength,SplitID,HydroID,From_Node,To_Node,NextDownID,PU_Order,DrainID,LengthKM
1,0.000056557421975,1,1,0.000095834849876,1,116 E. 45th St @ Waller Creek,121.000000000000000,Rain/Level Gauge,Y,PT,N,30.308335000000000,-97.727935000000002,608.000000000000000,N,5781313,Waller Creek,1.000000000000000,120902,3.000000000000000,1721.690000000000055,7573.340000000000146,5974.010000000000218,4076.269999999999982,2797.460000000000036,1293.720000000000027,11694.524181599999793,0,25,3650,2644.476783049999995,13222.383915200000047,3544,3650,79,80,3660,8,3862,0.806038135550000
1,0.000099804839633,2,1,0.000494795574881,2,2330 San Jacinto Blvd,248.000000000000000,Rain/Level Gauge,Y,Bubbler,N,30.285830000000001,-97.733711999999997,527.000000000000000,Y,5781313,Waller Creek,1.000000000000000,120902,3.000000000000000,1721.690000000000055,7573.340000000000146,5974.010000000000218,4076.269999999999982,2797.460000000000036,1293.720000000000027,11694.524181599999793,0,36,3673,2206.976707209999859,4413.953414440000415,3555,3673,11,102,3674,15,3885,0.672687845733000
1,0.000289133177547,3,1,0.002398922139450,3,6916 Great Northern Blvd HHD 267,267.000000000000000,High Hazard Dam,Y,PT,N,30.350805999999999,-97.745541000000003,704.000000000000000,NA,5781223,Shoal Creek,1.000000000000000,120902,3.000000000000000,2515.800000000000182,11166.290000000000873,8649.409999999999854,5759.000000000000000,3886.590000000000146,1768.450000000000045,9506.045523270000558,0,15,3620,2233.881153310000172,6701.643460000000232,3534,3620,49,50,3626,3,3832,0.680888337306000
1,0.000024972618446,5,1,0.000118025428012,4,2500 W. 45 Street @ SHL Creek,2400.000000000000000,Rain/Level Gauge,Y,,N,30.318757999999999,-97.749135999999993,577.000000000000000,N,5781703,Shoal Creek,2.000000000000000,120902,3.000000000000000,3583.650000000000091,18274.560000000001310,13797.549999999999272,8874.409999999999854,5833.529999999999745,2568.500000000000000,9081.712804439999672,0,45,3679,2800.098938669999825,30801.088325299999269,3564,3679,73,105,3680,19,3891,0.853471863450000
1,0.000027898222212,6,1,0.000272057699879,5,6500 Arroyo Seca @ Hancock Br,2410.000000000000000,Rain/Level Gauge,Y,PT,N,30.337194000000000,-97.732322999999994,687.000000000000000,N,5781221,Hancock Creek,1.000000000000000,120902,3.000000000000000,956.429999999999950,3512.199999999999818,2881.710000000000036,2070.269999999999982,1474.759999999999991,711.899999999999977,3947.685324409999794,0,21,3635,2073.072712849999789,6219.218138580000414,3540,3635,65,66,3636,2,3847,0.631873826623000
1,0.000111284750129,7,1,0.000390388663486,6,6700 Shoal Creek Blvd @ SHL Creek,2510.000000000000000,Rain/Level Gauge,Y,PT,N,30.346021000000000,-97.745043999999993,673.000000000000000,Y,5781223,Shoal Creek,1.000000000000000,120902,3.000000000000000,2515.800000000000182,11166.290000000000873,8649.409999999999854,5759.000000000000000,3886.590000000000146,1768.450000000000045,9506.045523270000558,0,18,3626,2843.388754520000020,8530.166263519999120,3537,3626,50,56,3627,13,3838,0.866666625711000
1,0.000159932794954,8,1,0.000252072457539,7,3000 Foster Lane @ SHL Creek,2520.000000000000000,Rain/Level Gauge,Y,PT,N,30.357906000000000,-97.739307999999994,698.000000000000000,N,5781223,Shoal Creek,1.000000000000000,120902,3.000000000000000,2515.800000000000182,11166.290000000000873,8649.409999999999854,5759.000000000000000,3886.590000000000146,1768.450000000000045,9506.045523270000558,0,12,3614,1844.926378690000092,3689.852757359999941,3531,3614,43,6,3581,9,3826,0.562334684895000
1,0.000066994361110,14,1,0.008739511692161,8,3200 Hemphill Park @ WLR Creek,3130.000000000000000,Rain/Level Gauge,Y,PT,N,30.298237000000000,-97.738704999999996,573.000000000000000,N,5781703,Shoal Creek,2.000000000000000,120902,3.000000000000000,3583.650000000000091,18274.560000000001310,13797.549999999999272,8874.409999999999854,5833.529999999999745,2568.500000000000000,9081.712804439999672,0,33,3668,2752.986856070000158,8258.960568219999914,3552,3668,86,97,3669,5,3880,0.839112071954000
