ID,HydroID,AREA,PERCENTAGE
5781223.000000000000000,3846,474847.569363466929644,0.209254938796949
5781223.000000000000000,3847,78447.899587479318143,0.034570273675260
5781223.000000000000000,3848,37045.271885005910008,0.016325041131420
5781223.000000000000000,3849,108263.474306553413044,0.047709345380732
5781223.000000000000000,3852,3600361.434565281961113,1.586600543510791
5781223.000000000000000,3853,8593364.393377356231213,3.786907749378509
5781223.000000000000000,3854,609886.882701611961238,0.268763810845373
5781223.000000000000000,3856,273355.594969521800522,0.120461832355652
5781223.000000000000000,3857,486486.556166536931414,0.214383985733843
5781223.000000000000000,3891,605284.081088187173009,0.266735456838628
5781313.000000000000000,3794,1368835.346908236620948,0.891445828942411
5781313.000000000000000,3795,18200.476044390590687,0.011852951117302
5781313.000000000000000,3796,183833.968581521417946,0.119720772027166
5781313.000000000000000,3797,365686.910668599768542,0.238151412403739
5781313.000000000000000,3798,1792689.882506256457418,1.167478559022478
5781313.000000000000000,3799,1129533.312115618260577,0.735601810700813
5781313.000000000000000,3800,1506917.221909882733598,0.981370823793538
5781313.000000000000000,3801,1664317.142921603517607,1.083876580514890
5781313.000000000000000,3802,1911593.140853956807405,1.244913594537254
5781313.000000000000000,3803,1664694.197177337948233,1.084122134842749
5781313.000000000000000,3804,114538.214626960034366,0.074592326910856
5781313.000000000000000,3841,31769.606742816449696,0.020689766290732
5781313.000000000000000,3842,2227179.568603157997131,1.450437367227148
5781313.000000000000000,3843,1774309.165216773515567,1.155508226872824
5781313.000000000000000,3844,5584586.340163264423609,3.636928437413474
5781313.000000000000000,3845,3696801.563222833443433,2.407519897412249
5781313.000000000000000,3849,44264.093711339177389,0.028826726165433
5781313.000000000000000,3851,238727.173314199259039,0.155469643143589
5781313.000000000000000,3855,58566.885137655670405,0.038141333497879
5781313.000000000000000,3856,234508.275924958608812,0.152722111463560
5781313.000000000000000,3857,93385.362358784826938,0.060816658444016
5781313.000000000000000,3858,6563444.499547398649156,4.274403956496289
5781313.000000000000000,3859,6084831.957386182621121,3.962710402298684
5781313.000000000000000,3860,7887038.693712709471583,5.136386755425396
5781313.000000000000000,3861,4260373.921535666100681,2.774543023502587
5781313.000000000000000,3862,2494198.311320028733462,1.624331725655312
5781313.000000000000000,3863,2272512.829262994695455,1.479960381970191
5781313.000000000000000,3864,3390646.192608707118779,2.208138044248739
5781313.000000000000000,3865,2445677.062937110662460,1.592732552983648
5781313.000000000000000,3866,1594182.084314563078806,1.038201543265820
5781313.000000000000000,3867,3761301.347835588268936,2.449524996192459
5781313.000000000000000,3868,1831568.950755569152534,1.192798319578268
5781313.000000000000000,3869,4306728.997240798547864,2.804731489179620
5781313.000000000000000,3870,4953145.931860282085836,3.225706649870665
5781313.000000000000000,3871,4914137.070264414884150,3.200302362174580
5781313.000000000000000,3872,3772202.120888579171151,2.456624059416013
5781313.000000000000000,3873,2790644.738377857021987,1.817390687423412
5781313.000000000000000,3874,1251090.306225534528494,0.814765075751512
5781313.000000000000000,3875,1977289.422335570445284,1.287697904743803
5781313.000000000000000,3876,2161570.309597784653306,1.407709729887532
5781313.000000000000000,3877,2541683.488716411404312,1.655256163296557
5781313.000000000000000,3878,5184995.906849842518568,3.376697558756583
5781313.000000000000000,3879,1162020.072247300995514,0.756758618844797
5781313.000000000000000,3880,3386615.929556416347623,2.205513359551912
5781313.000000000000000,3881,5969832.759165268391371,3.887817862580663
5781313.000000000000000,3882,2438471.017677602358162,1.588039659127372
5781313.000000000000000,3883,1092542.251860001357272,0.711511604053601
5781313.000000000000000,3884,4164727.410887260921299,2.712253805765040
5781313.000000000000000,3885,2145466.651332853827626,1.397222318802327
5781313.000000000000000,3886,8937363.632511811330914,5.820404586964794
5781313.000000000000000,3887,1936621.647313415538520,1.261213259605326
5781313.000000000000000,3888,4377928.025004977360368,2.851099429975780
5781313.000000000000000,3889,740047.383958974038251,0.481951430564713
5781313.000000000000000,3890,2730361.134711356833577,1.778131351255991
5781313.000000000000000,3891,67365.577006988707581,0.043871428928847
5781313.000000000000000,3893,29524.577607380393601,0.019227704499912
5781313.000000000000000,3894,216472.516147433343576,0.140976430829437
5781313.000000000000000,3895,61426.217347201403754,0.040003456489894
5781313.000000000000000,3897,113582.619216415449046,0.073970001117757
5781313.000000000000000,3902,192318.227145903540077,0.125246094649766
5781313.000000000000000,3903,10579.094031379092485,0.006889571685567
5781313.000000000000000,3906,91553.379650302318623,0.059623590667194
5781313.000000000000000,3907,162597.729858756472822,0.105890798630736
5781313.000000000000000,3908,791870.760977806057781,0.515701094751493
5781313.000000000000000,3909,333815.317846332793124,0.217395228289022
5781313.000000000000000,3910,560806.666061222087592,0.365221985560612
5781313.000000000000000,3911,18487.322666308860789,0.012039758263415
5781313.000000000000000,3912,501594.687540415325202,0.326660538857016
5781313.000000000000000,3917,2178931.870246826205403,1.419016342373451
5781313.000000000000000,3918,490482.505450610013213,0.319423796763250
5781313.000000000000000,3919,4501.154543256507168,0.002931349962634
5781313.000000000000000,3923,310129.049407321901526,0.201969687700186
5781703.000000000000000,3805,625142.440623741829768,0.752611871788613
5781703.000000000000000,3853,183518.166698381508468,0.220938368555293
5781703.000000000000000,3854,44068.633801794385363,0.053054431786207
5781703.000000000000000,3857,444011.680628477886785,0.534547713190592
5781703.000000000000000,3865,83612.146769368890091,0.100661049698645
5781703.000000000000000,3866,130374.315207404812099,0.156958240274812
5781703.000000000000000,3867,119770.554464583474328,0.144192323737949
5781703.000000000000000,3880,141701.447690341883572,0.170595027390841
5781703.000000000000000,3881,134150.216702530917246,0.161504065525615
5781703.000000000000000,3883,54959.888223773014033,0.066166463291336
5781703.000000000000000,3884,76221.366154875140637,0.091763254778974
5781703.000000000000000,3891,5011756.430243174545467,6.033676715582572
5781703.000000000000000,3892,8105970.542193366214633,9.758815377078742
5781703.000000000000000,3893,9970814.500959530472755,12.003909632718033
5781703.000000000000000,3894,4528619.793038028292358,5.452026286451859
5781703.000000000000000,3895,5089951.136983680538833,6.127815684207412
5781703.000000000000000,3896,895775.443442814168520,1.078428193931467
5781703.000000000000000,3897,12368003.408741991966963,14.889896431369790
5781703.000000000000000,3898,3074710.304877451155335,3.701657938073562
5781703.000000000000000,3899,2358293.965862127486616,2.839160998418830
5781703.000000000000000,3900,9249419.497151279821992,11.135418855522731
5781703.000000000000000,3901,3573694.085084650665522,4.302386815862117
5781703.000000000000000,3902,6967030.104533550329506,8.387639723434690
5781703.000000000000000,3903,3380626.063769653905183,4.069951333223274
5781703.000000000000000,3904,1924057.183717888081446,2.316381330663493
5781703.000000000000000,3905,1818985.048641348956153,2.189884501918545
5781703.000000000000000,3906,390698.893664432398509,0.470364202713773
5781703.000000000000000,3907,12032.723853960746055,0.014486251826718
5781703.000000000000000,3913,631138.343465146142989,0.759830366914347
5781703.000000000000000,3914,589701.556247064610943,0.709944427386723
5781703.000000000000000,3915,447931.548688682669308,0.539266860454072
5781703.000000000000000,3916,518.678617221920490,0.000624439583041
