ID,q_cfs_da,q_cfs_no_da
5781703,5299.948642826336,1171.0479828730872
5781223,2651.150682083296,3725.6233339957935
5781221,7806.066880371069,5701.875371518476
5781887,7806.066880371069,5701.875371518476
5781313,783.1527603926692,1914.649206077843
5781903,808.3458521535413,1914.649206077843
