,5781703,5781223,5781221,5781887,5781313,5781903
2025-07-03 23:58:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-04 00:00:00+00:00,0.2762055616823996,2.721078871748295,-0.00535107122325711,-0.00535107122325711,0.9709115158740562,0.9709115158740562
2025-07-04 00:02:00+00:00,0.5372076321992553,5.310283293925017,0.29399592780415196,0.29399592780415196,1.8969743059744033,1.8969743059744033
2025-07-04 00:04:00+00:00,0.7836512026492162,7.772966807179709,0.8535048686693236,0.8535048686693236,2.7796731463267625,2.7796731463267625
2025-07-04 00:06:00+00:00,1.0161539011053733,10.114265621226474,1.633506235987878,1.633506235987878,3.6204436574946075,3.6204436574946075
2025-07-04 00:08:00+00:00,1.2353071534609965,12.33910743755376,2.5987088827166427,2.5987088827166427,4.420673931935366,4.420673931935366
2025-07-04 00:10:00+00:00,1.4416772950276922,14.45221991396974,3.7177592247083298,3.7177592247083298,5.1817061074808475,5.1817061074808475
2025-07-04 00:12:00+00:00,1.6358066349752511,16.458138785523207,4.962843324820803,4.962843324820803,5.904837888725543,5.904837888725543
2025-07-04 00:14:00+00:00,1.8182144756138272,18.3612156557497,6.309327750854523,6.309327750854523,6.591324018047354,6.591324018047354
2025-07-04 00:16:00+00:00,1.9893980884342113,20.165625471626228,7.735435484256603,7.735435484256603,7.242377697928253,7.242377697928253
2025-07-04 00:18:00+00:00,2.149833648740688,21.875373695074718,9.221953511824456,9.221953511824456,7.859171966187151,7.859171966187151
2025-07-04 00:20:00+00:00,2.29997713063314,23.494303183332946,10.751969054119199,10.751969054119199,8.44284102568386,8.44284102568386
2025-07-04 00:22:00+00:00,2.4402651640205377,25.026100790011757,12.310631675173715,12.310631675173715,8.994481530001481,8.994481530001481
2025-07-04 00:24:00+00:00,2.5711158552765916,26.47430369817749,13.884938781262635,13.884938781262635,9.515153826564559,9.515153826564559
2025-07-04 00:26:00+00:00,2.6929295730800034,27.842305496338227,15.463542254624214,15.463542254624214,10.005883158602199,10.005883158602199
2025-07-04 00:28:00+00:00,2.806089700916331,29.13336200777092,17.036574183470336,17.036574183470336,10.467660827318603,10.467660827318603
2025-07-04 00:30:00+00:00,2.9109633576557967,30.35059688320267,18.59548984454706,18.59548984454706,10.901445315588425,10.901445315588425
