ID,q_cfs_da,q_cfs_no_da
5781703,3119.546809592069,576.855226932722
5781223,2181.6944389123337,2199.0861009828254
5781221,4662.934460198849,3560.190519943749
5781887,4662.934460198849,3560.190519943749
5781313,754.2509655661944,1193.6103626546694
5781903,770.5019311325154,1193.6103626546694
