ID,q_cfs_da,q_cfs_no_da
5781725,253.1377686617945,257.4859757062429
5781951,5.589433379397366,5.589433377211082
5781723,76.52871198079669,76.63675022043057
5781721,1.452732221039032,2.5161773030650108
5781717,16.39432789804726,21.664044005781783
5781323,117.77655596867271,129.503121909785
5781317,61.632616018253415,66.54286781807522
5781715,43.77415721570529,160.97294260315786
5781339,24.65242083315965,133.02174634122974
5781331,18.399764746977436,18.62664518741122
5781289,257.3829521744396,436.4219271038205
5781263,0.18788092130792847,0.0
5781251,305.2080469074135,316.0040900942262
5781229,133.85293015833022,134.13689855556402
5781219,209.16125145383185,209.21412571996646
5781225,0.7588826039759053,0.8101087596511066
5781207,648.3189996508779,648.3324178392693
5781231,119.30872821500547,119.3091177387653
5781227,362.04404015279425,362.05070936431736
5781245,361.1316015948082,361.1376332345739
5781239,330.8210564600047,330.8210565649927
5781241,2.1036614202334714,2.1036617234738206
5781213,697.6039410332365,697.6180805940414
5781197,421.42928345634414,421.4345671656968
5781181,443.33546721415934,443.3354684680244
5781179,306.37798358254065,306.37798561938104
5781177,164.00401397553657,164.00401397553657
5781169,163.28485238761968,163.28485238761968
5781793,163.03583372229136,163.03583372229136
5781959,214.05834461449072,214.0584439124139
5780355,203.87952577467948,203.8808716805923
5780023,45.032488851895216,45.032488852170275
5780027,45.630705519714425,45.630705519714425
5780025,74.78835906879003,74.78905240902569
5780353,472.2592473104201,472.2592473104201
5779991,251.52490272165866,251.5249027216587
5779993,240.3534217523809,240.35342175243423
5779261,1263.9827331128438,1263.982733113609
5779041,861.7343252737652,861.7343252737652
5779965,403.68378459183015,403.68378459183015
5779967,84.54186428708755,84.54186428708755
5779029,31.0656389953097,31.065638995363333
5779251,705.7812950089002,705.7812950089002
5779253,683.3145007391292,683.3145030009525
5779247,1521.7199814854891,1521.7199814854891
5779297,1410.0552736778434,1410.0552736778434
5778997,1264.2661068900575,1264.2661068900575
5778977,1660.9458164353675,1660.9458164353675
5778991,1988.082666788044,1988.082666788044
5778979,1845.904877667322,1845.904877667322
5778993,4309.369324668006,4309.369324668012
5779263,3513.931823062282,3513.931823062282
5778953,3209.6019992531965,3209.6019992531965
5779013,2228.01711100711,2228.01711100713
5778983,5124.434175444951,5124.434175445002
5778959,5104.3553691879315,5104.3553691879315
5778939,5171.258809604807,5171.258809605533
5778913,2560.7872290602686,2560.7872290602686
5778975,2119.0899722080217,2119.0899722080217
5779005,2517.4783484624286,2517.478349797033
5779023,2417.716847917182,2417.716847917207
5781099,2921.6848688178716,2921.6848688178716
5781107,993.7776773376023,993.7776773376023
5781111,129.62466171505824,129.62466171505983
5781109,139.2542192902631,139.2542195010637
5781105,456.35383148892544,456.35385461721575
5781095,677.5646047783031,677.5646064595483
5779421,2939.174509468532,2939.1745097989487
5779405,2534.245562549803,2534.2455625809334
5779395,1139.4468279923135,1139.4468280016517
5779413,1040.8714197956112,1040.8714198936423
5779393,995.8974638925088,995.8974638925202
5779397,1271.8956334859051,1271.8956334859379
5779409,978.4492276972884,978.4492276975566
5779373,3644.854427824408,3644.8544862401486
5779383,13538.513217784726,13538.513217784726
5779377,12999.098055132763,12999.098055132763
5779371,11265.47607053174,11265.47607053174
5778967,2534.238310436987,2534.238310436987
5779367,2629.323847059909,2629.323847059909
5779363,1553.778993007248,1553.778993007248
5779369,1714.1587981688235,1714.1587981688235
5779365,6604.578124400013,6604.578124400013
5778951,3891.2020244727155,3891.2020244727155
5779379,775.8531813710931,775.8531813710931
5779387,2332.813147250777,2332.8131525865433
5779391,2010.1891239465103,2010.1891239756646
5779399,2501.96985965739,2501.969859657395
5779403,3476.688244771084,3476.6882447711023
5779427,4660.151450576283,4660.151608998982
5779407,1092.0837760965633,1092.0837760965633
5779411,1399.7896763690708,1399.7896763690708
5779415,2519.494321574367,2519.494321574367
5779419,404.8205201610704,404.82052018161505
5781101,773.6377067085732,773.637707058832
5781097,547.8386587067464,547.838658991999
5781103,155.03020628224334,155.03020628224562
5781121,221.5039456546657,221.50400396679584
5781123,1123.1845740814858,1123.1848576564678
5781115,471.85119637399544,471.85119660213195
5781117,552.1863229454459,552.1864795144529
5781151,109.7835241237163,109.78352431588526
5781175,410.8734960180779,410.8768652200631
5781205,631.2676999924935,631.2686769219891
5781195,776.0168325475834,776.2918886221368
5781199,388.98704665763273,388.9879212471736
5781171,504.37680865064056,483.7837882518492
5781159,88.81854180753672,81.03594727820146
5781129,138.86313520624992,139.28322039595716
5781139,13.565417380527053,13.08303903602939
5781149,33.924473236692634,33.92043462852706
5781145,33.35795541322835,33.34214067859457
5781781,33.90005783248926,33.89602291607454
5781191,494.8331091594333,498.6885699250249
5781185,127.58915554074623,129.05776672193608
5781187,219.65081540144124,220.45637131397828
5781209,598.6506225703648,599.0868815324943
5781233,193.2941746214081,193.29453053997892
5781243,272.8896865908173,272.89068569719177
5781861,194.0853655991987,194.085774238153
5781863,196.80630028617344,196.8067910546854
5781703,3164.5794664377213,3250.46858593156
5781223,2180.3711251021505,2199.0861009828254
5781221,1540.95987433124,1331.073332747003
5781897,1740.5907860547757,1934.0926797572126
5781295,1741.2135446419575,1934.5244181971016
5781895,1740.8395368298486,1934.3890770827004
5781307,1745.941839648747,1930.234327329804
5781319,568.3938129929608,776.3819495221504
5781291,6.7976256912333515,6.7976256912333515
5781309,1293.2811720839406,1293.2811720839406
5781281,464.8625795082126,464.8625795082126
5781237,333.22777568969883,75.90709623927802
5781165,952.6306502253805,751.7974156082372
5781119,396.7981648192727,396.79640645288924
5781761,453.01509445719273,453.01329945600685
5781125,1335.8102488117906,1335.6260136766227
5781137,815.1947964467117,810.7331480071205
5781147,1819.1736137449118,1814.2850366722334
5781215,839.2560209023673,913.9489252260472
5781201,1247.8464152549552,1320.4179156651355
5779249,6123.946924796283,6123.946924796295
5779973,959.5488546259769,959.5488546259769
5780417,1070.2747783738673,1070.2747783738673
5780349,3410.453184012769,3410.453184012769
5781699,903.6699257655296,903.6746730163637
5780095,66.08748381840932,82.43895865436527
5781455,60.61612778503449,82.74820428401424
5781305,9451.659794002995,15590.92470024656
5780351,972.2657182409147,972.2657182409775
5781483,68.01542081758278,76.61107652906868
5780099,75.78611888630996,81.55356263168414
5781901,17052.388988272953,60703.35245334501
5781963,17068.71238893521,60680.326768538645
5781929,20978.094053785877,66622.70131363173
5781923,21977.354382609992,72571.90650282256
24670162,0.2787167134416566,0.2787167134416566
5781899,0.2380787474198349,0.2380787474198349
24670164,9445.354817482796,15579.240158692595
5781965,9443.98766818298,15579.079258151734
5781789,410.8152595650952,410.8188163493997
5781791,56498.14344808743,56561.628923487806
5781795,56549.05811557942,56620.989016441825
5781797,446.3063298196032,446.30633118341376
5781807,418.9306125888259,418.93179804477757
5781811,1221.8229138011036,1197.8336017465833
5781815,116.68380829731964,117.26680959825234
5781819,361.09553027970884,361.10193707037456
5781823,632.9455236377581,632.9465664137581
5781841,629.533494315989,630.1264506477503
5781839,5.9038842789260615,5.90388460409078
5781837,55863.92268021014,56091.43014586005
5781835,697.453515954948,697.4684115983499
5781833,55907.859815934375,56102.2662054813
5781831,652.0157180864253,652.0301729949546
5781829,52984.63089844997,55026.5964715628
5781827,217.94599259338358,218.00960802187228
5781825,46457.29071081343,54705.9929294415
5781879,33158.28691015537,54947.729577020946
5781877,38457.56441941793,55117.04719973207
5781875,314.386908870539,331.09225221255224
5781873,38770.54314227909,55117.405793256636
5781871,0.20880197774999698,0.3169873918725441
5781869,318.2098986145537,331.3872776586176
5781867,41490.420030407804,54986.21187954821
5781865,314.1438560607299,314.1462319654625
5781859,136.6381905427925,136.94400132552786
5781857,43303.00005519405,54930.71105679202
5781855,51456.23913705475,54729.46795304205
5781853,518.1456354074287,519.6877688618517
5781851,48722.8702360962,54293.71847407965
5781849,333.3528652018647,333.3528653198702
5781847,55693.81542459197,56002.360168951134
5781845,55089.08537702804,55672.77937549332
5781843,44874.68184279602,54732.65126963208
5781915,21591.948507486926,59937.24040220751
5781913,87.59854948312852,146.1293968163297
5781911,24245.52254668446,60122.72351918123
5781909,239.68781031998097,313.5652840144937
5781907,24703.164338008766,60062.8282388272
5781905,25839.385407901384,58857.94582992249
5781903,153.9011559766069,1199.4609867810411
5781893,261.44566957335104,2081.819098626586
5781891,435.6395032125982,457.11215115256846
5781889,27415.6668140761,55626.60444105042
5781887,3163.1792656066814,3250.459236241138
5781885,28085.083257158054,55480.3689310807
5781883,29785.47069556415,55077.39260164962
5781881,254.1884126706077,437.032678098391
5781821,54994.47247886779,55669.19181491188
5781817,54074.37573124084,55311.343497090726
5781813,47000.183494734374,54286.25419002574
5781809,47272.89951334022,54245.11782347062
5781805,776.0608070863196,776.3482725513451
5781803,421.2513371639076,421.2569204910238
5781801,56273.796082985966,56388.86745916401
5779319,7112.663315548108,7112.663492677237
5779699,23210.766379328972,23210.769187283764
5780373,3175.5594355940934,3175.5594355940934
5780379,24963.024692169176,24963.311641919547
5781957,1778.6917495922933,1778.7051992980519
5781955,56539.332702483705,56592.99968923786
5781799,39873.701579366374,39885.389457982164
5781787,56542.39299370789,56595.0008863795
5781785,37652.78279896671,37682.08405678578
5781783,41842.04976239205,41844.215812439565
5781779,56916.4865863378,56958.107771356896
5781777,1542.2711300067167,1542.2743169119246
5781775,109.59418725069962,109.59418750826521
5781773,272.2905084069545,272.29059342707103
5781771,1369.7658879814376,1369.7663641188087
5781769,1266.8099619336635,1266.810371510481
5781767,37515.70882318372,37547.178273413934
5781765,22708.3553418916,22708.38768321393
5781763,312.72494090793106,312.7249409634695
5781757,137.40417907424307,137.40417956973258
5781755,23051.148955511322,23051.162951494327
5781753,47850.58284689354,47850.982758003884
5781751,46965.93664405584,46966.310509464565
5781749,1208.4762740194863,1208.4762740194863
5781747,23255.774675283614,23255.78279124644
5781745,1031.5587329627251,1031.5587337667835
5781743,3109.4664111466827,3109.4664111466827
5781741,483.9381102188419,483.9381403591206
5781739,23167.464965792118,23167.470986006592
5781737,684.9804900860546,684.9804920260458
5781735,22967.25314930824,22967.258140433583
5780415,334.0683017971209,334.0693498703125
5780411,41123.25389711526,41127.52560690521
5780409,41207.85538453313,41211.32122713538
5780391,43135.106110550354,43136.42633000239
5780387,22495.113501516647,22497.98901806552
5780385,47662.93993076766,47663.43001980762
5780383,46977.33807369857,46977.69871532477
5780381,4185.27400275935,4185.27400275935
5780375,44025.49016029052,44025.8180293015
5780369,27135.328610397883,27135.32993208601
5779325,27608.295306178512,27608.29580555789
5779321,26043.743869120874,26043.744008873167
5780389,18154.935544894244,18154.935744312726
5780377,840.9580066704872,840.9580066704872
5780371,16415.00459670109,16415.004707519503
5780367,1158.2073397008976,1158.2073397010558
5780365,15416.385005001317,15416.3850155504
5779329,6924.812662162251,6924.812662162269
5779327,5540.359611142025,5540.359613941124
5779323,15537.628123100141,15537.628131031905
5779317,1263.6656952668118,1263.66569526763
5779315,14348.444695078862,14348.444702289704
5779313,3334.743706333314,3334.7437063333427
5779311,12547.664145230317,12547.664149069014
5779309,4692.824066193768,4692.824066195858
5779307,848.582050568729,848.5820531618338
5779305,3273.9211131638835,3273.9211131638835
5779301,714.7158081266818,714.7158081266818
5782719,20692.263235192855,20692.263751973005
5780419,2450.540552543874,2450.540552543874
5789878,21564.305778728827,70333.47326398747
5785239,1183.1684967248978,1183.1686318659893
24670294,1183.0502878069797,1183.0504268031323
5785187,202.0410201807367,202.0410202836446
5785899,2.0498729026207414,2.0498729026497875
5786009,7002.038823541726,7002.038831364754
5786031,6983.9185666465,6983.918567848474
5785351,8.49729585261922,8.497296136487483
5786029,7134.420081119898,7134.420081845189
5786011,13.690098297861322,13.690102263343586
5785409,13.254020323701988,13.254024144001404
5785153,747.3444949201211,747.3444949433014
5785893,1425.8542303640488,1425.8542306542645
5785143,99.9225928759936,99.92259287778873
5785281,190.44051002754998,190.4405101466345
5786139,199.94540655266215,199.94540668519073
5785245,201.50566994752202,201.50566994752202
5786145,211.95664156484872,211.95664156484864
5785313,210.26604547115295,210.26604547115116
5785987,210.23171488434193,210.23171488434005
5785359,69.21704991619268,69.21704991619268
5785317,74.7744314711245,74.7744314711245
5785387,50.915818617243616,50.915818617243616
5786033,0.12777864631816366,0.12777864631784408
5786035,0.12784314593334054,0.12784314593304053
5785379,0.12786856984597808,0.12786856984569583
5785407,0.007416083646071101,0.007416083646071101
5785399,0.011300698889251205,0.011300698889251205
5786081,0.008828671007227501,0.008828671007227501
5785425,0.008122377326649301,0.008122377326649301
5785155,46.492948758618375,46.492948758618375
5785177,165.5565952429466,165.5565952429466
5785181,0.6035259927832516,0.6035260072392681
5785165,0.00871599816158917,0.00871599816158913
5785895,0.017304193785525137,0.01730419470011467
5785901,475.90644681447884,475.90644681447884
5785145,191.14366087173173,191.14366087173164
24670292,7096.304554352359,7096.304562310689
5785985,8363.565070786235,8363.565271542058
5785981,8366.252466545457,8366.25267305632
5780393,1444.1909812178917,1444.1909815406236
5780395,9942.761019648444,9942.762007302606
5780397,8837.146949356993,8838.781056779326
5780399,207.08458731427643,207.08458748256578
5780403,212.941555423231,212.94155542323088
5780407,478.95753891351535,478.95753891351535
5780413,8476.721961801208,8476.72222737036
5780405,8939.944150059586,8939.944507442437
5780401,9127.544954985457,9127.54551551737
5789058,2835.625758969431,2835.625758969431
5789044,2853.141562203183,2853.141562203183
5789038,2865.637915628252,2865.637915628252
5789032,2867.168948197985,2867.168948197985
5789020,2915.477915722381,2915.477915722381
5789782,2917.774071821501,2917.774071821501
5788990,2972.3095126431003,2972.3095126431003
5788982,2974.559189947453,2974.559189947453
5788938,3033.4785638126114,3033.4785638126114
5788930,3029.912769150383,3029.912769150383
5789766,2982.701045593775,2982.701045593775
5788922,2670.415287884146,2670.415287884146
5788902,2539.826078330811,2539.826078330811
5788872,2321.171019726184,2321.171019726184
5788866,2332.86949659866,2332.86949659866
5788860,2173.239440435908,2173.239440435908
5789752,937.1100838972385,937.1100838972385
5789022,4217.4803648064935,4333.21852045612
5789794,3992.1578128772812,4087.520888542337
5788976,4408.159702132081,4656.88654126182
5788952,4424.405663414206,4693.238492561302
5788904,4226.144264843363,4511.391424842872
5788882,2492.078005359265,2696.596249731502
5788862,1877.6852970327704,1877.6852970327704
5788804,1709.9586184150633,1709.9586184150633
5789954,1.408681535031126,1.408681535031126
5789104,72.52047431428743,71.87504894789924
5789812,72.89538467510862,72.24310373709899
5789122,81.13122383996078,80.43378223607566
5789128,80.40233265410941,80.40233265410941
5789176,83.63655348113136,83.63655348113136
5789178,3.8577865592389355,3.8577865592389355
5789268,0.053115095205372234,0.053115095205372234
5789788,0.14981118890057296,0.14981118890057296
5790138,0.14980398311265594,0.14980398311265594
5789796,705.6951256732767,705.6951256732767
5788984,760.1217504969529,760.1217504969529
5789016,678.5468547597975,678.5468547597975
5789872,763.3348247385288,763.3348247385288
5788958,110.29093083983163,110.29093083983163
5789800,144.1647223321581,144.1647223321581
5789012,90.61839483459161,90.61839483459161
5788934,72.1023094246359,72.1023094246359
5788936,72.10078381373312,72.10078381373312
5788896,10.897798563594984,10.897798563594984
5788884,1975.293174498253,1975.293174498253
5788844,1289.1307398191575,1289.1307398191575
5789124,7.150432631237161,0.23829271291775758
5789182,0.021188801694293186,0.021188801694293186
5789256,11.782255899507362,11.782255899507362
5789172,0.01404204314576551,0.01404204314576551
5789162,11.402390040956215,11.402390040956215
5789100,0.03884615243156632,0.03884615243156632
5789814,0.009534964687792852,0.009534964687792852
5789824,0.02931118774399531,0.02931118774399531
